date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:17:07	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cc2-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-basic-elaboration-10.eot	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-basic-elaboration-10.eot	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:08	5788/5788	---M--	200	added ('OK')	application/x-font-woff	etag:%22169c-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-basic-elaboration-10.woff	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-basic-elaboration-10.woff	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:10	49409/49409	---M--	200	added ('OK')	image/svg+xml	etag:%22c101-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-basic-elaboration-10.svg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-basic-elaboration-10.svg	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:12	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cc2-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-basic-elaboration-10.eot?	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-basic-elaboration-10d41d.eot	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:13	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223eee-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-ecommerce-10.eot	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-ecommerce-10.eot	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:13	23480/23480	---M--	200	added ('OK')	application/x-font-ttf	etag:%225bb8-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-basic-elaboration-10.ttf	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-basic-elaboration-10.ttf	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:13	5704/5704	---M--	200	added ('OK')	application/x-font-woff	etag:%221648-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-ecommerce-10.woff	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-ecommerce-10.woff	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:14	37104/37104	---M--	200	added ('OK')	image/svg+xml	etag:%2290f0-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-ecommerce-10.svg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-ecommerce-10.svg	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:16	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185e-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-music-10.eot	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-music-10.eot	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:16	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223eee-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-ecommerce-10.eot?	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-ecommerce-10d41d.eot	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:16	15892/15892	---M--	200	added ('OK')	application/x-font-ttf	etag:%223e14-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-ecommerce-10.ttf	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-ecommerce-10.ttf	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:18	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185e-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-music-10.eot?	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-music-10d41d.eot	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:18	3568/3568	---M--	200	added ('OK')	application/x-font-woff	etag:%22df0-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-music-10.woff	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-music-10.woff	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:18	13847/13847	---M--	200	added ('OK')	image/svg+xml	etag:%223617-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-music-10.svg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-music-10.svg	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:19	6044/6044	---M--	200	added ('OK')	application/x-font-ttf	etag:%22179c-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-music-10.ttf	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-music-10.ttf	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:21	7892/7892	---M--	200	added ('OK')	application/x-font-woff	etag:%221ed4-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-software-10.woff	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-software-10.woff	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:21	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224188-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-software-10.eot	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-software-10.eot	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:21	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224188-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-software-10.eot?	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-software-10d41d.eot	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:23	32228/32228	---M--	200	added ('OK')	image/svg+xml	etag:%227de4-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-software-10.svg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-software-10.svg	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:24	16564/16564	---M--	200	added ('OK')	application/x-font-ttf	etag:%2240b4-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-software-10.ttf	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-software-10.ttf	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:24	7936/7936	---M--	200	added ('OK')	application/x-font-woff	etag:%221f00-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-weather-10.woff	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-weather-10.woff	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:26	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22540a-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-weather-10.eot	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-weather-10.eot	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:28	48132/48132	---M--	200	added ('OK')	image/svg+xml	etag:%22bc04-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-weather-10.svg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-weather-10.svg	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:29	21308/21308	---M--	200	added ('OK')	application/x-font-ttf	etag:%22533c-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-weather-10.ttf	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-weather-10.ttf	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:30	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22540a-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-weather-10.eot?	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/css/fonts/linea-weather-10d41d.eot	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/linea.css?ver=4.8)
12:17:30	3078/3078	---M--	200	added ('OK')	image/png	etag:%22c06-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/images/cursor.png	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/images/cursor.png	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/style.css?ver=4.8)
12:17:30	2996/2996	---M--	200	added ('OK')	image/png	etag:%22bb4-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/images/inactive_square.png	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/images/inactive_square.png	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/style.css?ver=4.8)
12:17:31	2975/2975	---M--	200	added ('OK')	image/png	etag:%22b9f-50dba75ccfdc0%22	http://maze.umbrella.al/wp-content/themes/umbrellam/assets/images/active_square.png	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/themes/umbrellam/assets/images/active_square.png	(from http://maze.umbrella.al/wp-content/themes/umbrellam/assets/css/style.css?ver=4.8)
12:17:32	2258/2258	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:47:33%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed47fb	(from http://maze.umbrella.al/)
12:17:32	2887/2887	---M--	200	added ('OK')	image/jpeg	etag:%22b47-50d326b2a1840%22	http://maze.umbrella.al/wp-content/uploads/2015/01/31-100x100.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/31-100x100.jpg	(from http://maze.umbrella.al/blog/)
12:17:32	3699/3699	---M--	200	added ('OK')	image/jpeg	etag:%22e73-50d326b2a1840%22	http://maze.umbrella.al/wp-content/uploads/2015/01/41-100x100.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/41-100x100.jpg	(from http://maze.umbrella.al/blog/)
12:17:32	4629/4629	---M--	200	added ('OK')	image/jpeg	etag:%221215-50d326b2a1840%22	http://maze.umbrella.al/wp-content/uploads/2015/01/11-100x100.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/11-100x100.jpg	(from http://maze.umbrella.al/blog/)
12:19:01	3187669/3187669	---M--	200	added ('OK')	audio/mpeg	etag:%2230a3d5-50d940245c100%22	http://maze.umbrella.al/wp-content/uploads/2015/01/Ambient.mp3	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/Ambient.mp3	(from http://maze.umbrella.al/)
12:19:01	5488/5488	---M--	200	added ('OK')	image/png	etag:%221570-50d3887f71580%22	http://maze.umbrella.al/wp-content/uploads/2015/01/a-100x100.png	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/a-100x100.png	(from http://maze.umbrella.al/blog/portfolio_category/branding/)
12:19:02	5210/5210	---MC-	200	added ('OK')	application/rss+xml	etag:%222dcb5ef18198a7fa11e27bbccb83cee0%22	http://maze.umbrella.al/blog/portfolio_category/branding/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio_category/branding/feed/index.html	(from http://maze.umbrella.al/blog/portfolio_category/branding/)
12:19:02	16944/16944	---M--	200	added ('OK')	image/png	etag:%224230-50d388702f180%22	http://maze.umbrella.al/wp-content/uploads/2015/01/b-100x100.png	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/b-100x100.png	(from http://maze.umbrella.al/blog/portfolio_category/branding/)
12:19:03	15593/15593	---M--	200	added ('OK')	image/png	etag:%223ce9-50e15b696ee00%22	http://maze.umbrella.al/wp-content/uploads/2015/01/dribnew-100x100.png	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/dribnew-100x100.png	(from http://maze.umbrella.al/blog/portfolio_category/branding/)
12:19:03	3605/3605	---M--	200	added ('OK')	image/jpeg	etag:%22e15-50d3887f71580%22	http://maze.umbrella.al/wp-content/uploads/2015/01/c1-100x100.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/c1-100x100.jpg	(from http://maze.umbrella.al/blog/portfolio_category/design/)
12:19:04	5731/5731	---M--	200	added ('OK')	image/png	etag:%221663-50d388702f180%22	http://maze.umbrella.al/wp-content/uploads/2015/01/e-100x100.png	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/e-100x100.png	(from http://maze.umbrella.al/blog/portfolio_category/design/)
12:19:04	5209/5209	---MC-	200	added ('OK')	application/rss+xml	etag:%222dcb5ef18198a7fa11e27bbccb83cee0%22	http://maze.umbrella.al/blog/portfolio_category/design/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio_category/design/feed/index.html	(from http://maze.umbrella.al/blog/portfolio_category/design/)
12:19:04	4378/4378	---M--	200	added ('OK')	image/jpeg	etag:%22111a-50d388702f180%22	http://maze.umbrella.al/wp-content/uploads/2015/01/a-100x100.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/a-100x100.jpg	(from http://maze.umbrella.al/blog/portfolio_category/illustration/)
12:19:05	14518/14518	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202017%2006:49:06%20GMT	http://maze.umbrella.al/blog/portfolio/ice-cream-truck-6/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio/ice-cream-truck-6/index.html	(from http://maze.umbrella.al/blog/portfolio_category/design/)
12:19:05	6675/6675	---MC-	200	added ('OK')	application/rss+xml	etag:%222dcb5ef18198a7fa11e27bbccb83cee0%22	http://maze.umbrella.al/blog/portfolio_category/illustration/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio_category/illustration/feed/index.html	(from http://maze.umbrella.al/blog/portfolio_category/illustration/)
12:19:06	5210/5210	---MC-	200	added ('OK')	application/rss+xml	etag:%222dcb5ef18198a7fa11e27bbccb83cee0%22	http://maze.umbrella.al/blog/portfolio_category/other/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio_category/other/feed/index.html	(from http://maze.umbrella.al/blog/portfolio_category/other/)
12:19:06	761/761	---MC-	200	added ('OK')	application/rss+xml	etag:%228003a8bc8734bbfc13640a97467df59c%22	http://maze.umbrella.al/blog/portfolio/ice-cream-truck/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio/ice-cream-truck/feed/index.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck/)
12:19:06	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:49:08%20GMT	http://maze.umbrella.al/?p=60	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/index0721.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck/)
12:19:06	2388/2388	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:49:08%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embeda0fb.json	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck/)
12:19:07	2518/2518	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:49:09%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed5e45	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck/)
12:19:11	2396/2396	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:49:12%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-4%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embedd4d1.json	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-4/)
12:19:14	766/766	---MC-	200	added ('OK')	application/rss+xml	etag:%22f2eef64b7bdb9ae6b3438efc3b304db0%22	http://maze.umbrella.al/blog/portfolio/ice-cream-truck-4/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio/ice-cream-truck-4/feed/index.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-4/)
12:19:15	2526/2526	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:49:16%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-4%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed3354	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-4/)
12:19:17	123856/123856	---M--	200	added ('OK')	image/png	etag:%221e3d0-50d327bf912c0%22	http://maze.umbrella.al/wp-content/uploads/2015/01/a.png	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/a.png	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck/)
12:19:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:49:18%20GMT	http://maze.umbrella.al/?p=67	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/index96f1.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-4/)
12:19:22	133423/133423	---M--	200	added ('OK')	image/jpeg	etag:%222092f-50d918b9881c0%22	http://maze.umbrella.al/wp-content/uploads/2015/01/24-1000x720.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/24-1000x720.jpg	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck/)
12:19:24	2386/2386	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:49:25%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-3%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed515f.json	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-3/)
12:19:25	763/763	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0c40fe40c3df63f48babcb06f591869%22	http://maze.umbrella.al/blog/portfolio/ice-cream-truck-3/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio/ice-cream-truck-3/feed/index.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-3/)
12:19:26	2516/2516	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:49:28%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-3%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed0efe	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-3/)
12:19:27	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:49:29%20GMT	http://maze.umbrella.al/?p=66	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/index4f61.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-3/)
12:19:28	50053/50053	---M--	200	added ('OK')	image/jpeg	etag:%22c385-50d327c179740%22	http://maze.umbrella.al/wp-content/uploads/2015/01/b.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/b.jpg	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-4/)
12:19:29	2392/2392	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:49:30%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-2%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed0809.json	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-2/)
12:19:29	53862/53862	---M--	200	added ('OK')	image/jpeg	etag:%22d266-50d327c26d980%22	http://maze.umbrella.al/wp-content/uploads/2015/01/c.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/c.jpg	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-4/)
12:19:29	765/765	---MC-	200	added ('OK')	application/rss+xml	etag:%22152d8e41a0da6b1f2e1e9dcb06ac6f13%22	http://maze.umbrella.al/blog/portfolio/ice-cream-truck-2/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio/ice-cream-truck-2/feed/index.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-2/)
12:19:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:49:32%20GMT	http://maze.umbrella.al/?p=65	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/index7665.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-2/)
12:19:30	2522/2522	---M-Z	200	added ('OK')	text/xml	date:Sat,%2022%20Jul%202017%2006:49:32%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-2%2F&format=xml	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embedcc9e	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-2/)
12:19:31	220492/220492	---M--	200	added ('OK')	image/jpeg	etag:%2235d4c-50d918b9881c0%22	http://maze.umbrella.al/wp-content/uploads/2015/01/15-1000x720.jpg	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-content/uploads/2015/01/15-1000x720.jpg	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck/)
12:19:31	2392/2392	---MC-	200	added ('OK')	application/json	date:Sat,%2022%20Jul%202017%2006:49:33%20GMT	http://maze.umbrella.al/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmaze.umbrella.al%2Fblog%2Fportfolio%2Fice-cream-truck-5%2F	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/wp-json/oembed/1.0/embed127d.json	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-5/)
12:19:31	763/763	---MC-	200	added ('OK')	application/rss+xml	etag:%22f0b96bc7ebbd005e69d44f8bf5b60360%22	http://maze.umbrella.al/blog/portfolio/ice-cream-truck-5/feed/	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/blog/portfolio/ice-cream-truck-5/feed/index.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-5/)
12:19:32	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Jul%202017%2006:49:33%20GMT	http://maze.umbrella.al/?p=68	C:/Users/Abhiprae/Desktop/Tekmux_main/maze.umbrella.al/index7ef4.html	(from http://maze.umbrella.al/blog/portfolio/ice-cream-truck-5/)
